429.9581,-1.089444,1.463955,-0.455901
430.9358,-1.083839,1.454999,-0.4947274
431.9334,-1.068728,1.442328,-0.5901452
432.9347,-1.142045,1.42977,-0.4027436
433.9337,-1.159999,1.439658,-0.3589639
434.9349,-1.079124,1.433366,-0.3494348
435.9353,-0.7930745,1.396187,-0.3319495
436.935,-1.052203,1.436354,-0.2220334
437.933,-1.12779,1.459865,-0.3982519
438.935,-1.173437,1.502109,-0.4624206
439.9329,-1.169608,1.484487,-0.4680006
440.933,-1.149083,1.461167,-0.4660875
441.934,-1.031621,1.455116,-0.3855382
442.9329,-1.009859,1.496696,-0.4017698
443.9337,-1.004297,1.532002,-0.4484686
444.9344,-0.9410805,1.475989,-0.4037369
445.9338,-0.983555,1.452962,-0.5231661
446.9357,-1.028644,1.480128,-0.5941862
447.9356,-1.001491,1.482331,-0.5091227
448.9342,-1.01413,1.447096,-0.5981547
449.9358,-1.050889,1.446439,-0.6041657
450.9343,-1.041758,1.441843,-0.5993916
451.9341,-1.027259,1.488781,-0.4534402
452.9341,-0.9511352,1.515789,-0.3119403
453.9359,-0.8201616,1.513446,-0.2863743
454.9332,-0.8235306,1.507395,-0.2012075
455.9357,-0.7621537,1.511049,-0.167483
456.9333,-0.9441653,1.519882,-0.3617536
457.9353,-1.012933,1.448639,-0.5147697
458.9346,-0.9859129,1.419231,-0.4284669
459.9624,-0.8920355,1.420896,-0.271231
460.9357,-0.9342978,1.463224,-0.4120965
461.936,-0.9239341,1.464508,-0.9861423
462.9332,-1.13359,1.383426,-1.422282
463.9358,-0.980505,1.456408,-1.199821
464.934,-0.8142765,1.445072,-0.975383
465.9347,-0.7772657,1.352808,-0.5454857
466.9357,-0.5795808,1.028325,-0.3535278
467.9341,-0.5893521,0.7371443,-0.3758319
468.9332,-0.6476316,1.102968,-0.4346543
469.934,-0.7723694,1.464118,-0.7954419
470.9338,-0.7491872,1.428332,-0.8803262
471.9333,-0.8255713,1.42743,-0.732102
472.9358,-0.8375297,1.446228,-0.562556
473.9356,-0.5419336,1.404484,-0.8019111
474.9349,-0.1431578,1.396881,-0.8292587
475.9335,0.1492604,1.41017,-0.8537129
476.936,0.3910279,1.430198,-0.8562533
477.9344,0.6790633,1.464277,-0.8464138
478.9349,1.076468,1.453755,-0.4361057
479.9343,1.054096,1.416211,0.2035717
480.9357,0.9717381,1.342752,-0.07118165
481.9351,0.8593486,0.8086517,-0.1434578
482.9335,0.8422256,0.9728413,-0.1322238
483.9358,0.8405988,1.437607,0.09622538
484.9344,0.3860571,1.460019,0.570101
485.9331,-0.1486951,1.290624,0.3521102
486.9346,-0.1627619,0.8734895,0.2810356
487.9343,-0.1806572,0.7791008,0.3427771
488.933,-0.1876104,0.7860122,0.3673564
489.9357,-0.188771,0.7914689,0.3797487
490.9347,-0.1961524,0.805935,0.3485278
491.9354,-0.599615,1.033842,0.4066534
492.9353,-0.6451355,1.213456,0.5651883
493.9336,-0.3320142,1.418017,0.7682146
494.9349,-0.2474041,1.497058,0.7098171
