429.9589,0.4163783,1.409278,-0.09777669
430.9361,0.3613816,1.382561,-0.02568892
431.9338,0.3757401,1.402478,0.01094906
432.935,0.3904348,1.373616,0.06859758
433.934,0.7142018,1.366456,0.06803759
434.9353,0.8353991,1.396656,0.09209262
435.9356,0.844439,1.391387,0.06771219
436.9353,0.6782792,1.399289,-0.02763316
437.9333,0.8035041,1.38086,-0.008438335
438.9353,0.8454182,1.381318,-0.01160576
439.9332,0.8914262,1.367571,-0.01980999
440.9334,0.8548138,1.385474,0.05941875
441.9343,0.8301464,1.385522,0.07839171
442.9332,0.824521,1.386862,0.07822166
443.9344,0.8194203,1.386796,0.07279778
444.9347,0.8013175,1.385646,0.06793718
445.9341,0.6134484,1.36804,-0.04387635
446.936,0.4823885,1.365809,0.3099713
447.9359,0.5154994,1.380546,0.1049198
448.9345,0.525424,1.396691,-0.006449556
449.9361,0.4830644,1.377571,-0.05506316
450.9346,0.5776609,1.36737,-0.2951209
451.9345,0.5448489,1.369642,-0.334647
452.9344,0.2944816,1.381417,-0.4987163
453.9362,0.2532897,1.428356,-0.6009443
454.9335,0.07262308,1.493592,-0.4722874
455.936,0.08412849,1.484936,-0.441103
456.9336,0.1939608,1.434002,-0.4876564
457.9356,0.561929,1.405743,-0.3675677
458.9349,0.5917492,1.379578,-0.3844844
459.9627,0.3013014,1.370002,-0.7244499
460.936,-0.2588702,0.8996223,-0.9133665
461.9363,-0.3381604,0.6409273,-0.9535132
462.9335,-0.1887693,0.9676337,-0.7386183
463.9361,0.2956937,1.213791,-0.3795648
464.9343,0.58671,1.321985,-0.2317214
465.935,0.4745896,1.283019,-0.4236099
466.936,0.4889433,1.264831,-0.3812548
467.9344,0.2856986,1.076819,-0.3652241
468.9335,0.3232991,1.054453,-0.350229
469.9343,0.2910008,1.066393,-0.37969
470.9341,0.1308641,0.9034922,-0.3258859
471.9337,0.4111193,1.041247,-0.4243964
472.9362,0.3362484,0.8447871,-0.3304702
473.9359,0.1790328,0.5213664,-0.3304831
474.9352,0.2483896,0.5494511,-0.3361683
475.9338,0.3942377,0.5736629,-0.3246982
476.9363,0.2899253,0.5920057,-0.3933972
477.9347,0.3589634,0.6183419,-0.3621952
478.9352,0.3168203,0.6416613,-0.4015806
479.9346,0.4059831,0.6022701,-0.3444408
