236.4101,0.717586,1.490491,-0.1307271
237.4021,0.6095467,1.493652,-0.3285142
238.3989,0.6505215,1.565561,-0.2913355
239.4016,0.6545152,1.568921,-0.3186922
240.4004,0.6312847,1.576082,-0.381584
241.3996,0.6097591,1.576091,-0.3058937
242.3997,0.6848899,1.575782,-0.1483224
243.3992,0.6714467,1.577817,-0.2110191
244.4016,0.6178686,1.558209,-0.1381077
245.4002,0.6710483,1.507938,-0.265982
246.3986,0.743543,1.490107,-0.1940898
247.3995,0.8246822,1.491426,-0.3427355
248.4002,0.8046879,1.490936,-0.100831
249.4003,0.7758455,1.498475,-0.196655
250.3988,0.6779355,1.51656,-0.356721
251.4016,0.679783,1.496828,-0.3551231
252.4005,0.6935042,1.506873,-0.2928063
253.3987,0.6624174,1.475309,-0.2748865
254.4005,0.6642637,1.481019,-0.3245473
255.4009,0.6957047,1.553128,-0.2914976
256.401,0.6935557,1.526363,-0.3155629
257.4015,0.6828625,1.478708,-0.1319884
258.3996,0.6515782,1.484224,-0.21012
259.4006,0.607542,1.493442,-0.4013549
260.3994,0.5672077,1.491398,-0.3922934
261.399,0.6023421,1.496096,-0.4687123
262.3987,0.6073682,1.518105,-0.3955762
263.3986,0.6773346,1.564639,-0.3605772
264.4003,0.7008079,1.558063,-0.3187397
265.4018,0.6852062,1.554275,-0.3568045
266.4008,0.6508523,1.53671,-0.3956336
267.399,0.6433595,1.538449,-0.4275862
268.4004,0.5670143,1.473282,-0.4460739
269.4003,0.6185065,1.493372,-0.3564841
270.4009,0.735632,1.483966,-0.2702247
271.4003,0.737984,1.475024,-0.2358373
272.3985,0.7645136,1.493668,-0.188416
273.3998,0.6524892,1.507815,-0.3898008
274.4008,0.5616327,1.476099,-0.4236991
275.3997,0.5394131,1.481448,-0.4810807
276.399,0.6239536,1.507296,-0.4088609
277.4006,0.7389867,1.546956,-0.259032
278.4015,0.7527409,1.550547,-0.1962277
279.4008,0.5976284,1.566317,-0.342753
280.3986,0.538144,1.565378,-0.2961488
281.4001,0.4539282,1.566109,-0.1919137
282.3987,0.4108826,1.555997,-0.1270892
283.399,0.3396705,1.541211,-0.08006413
284.4004,0.5385552,1.556827,-0.3017841
285.3988,0.5315658,1.554924,-0.2975633
286.3988,0.543447,1.547011,-0.4002448
287.4004,0.5463187,1.515917,-0.2886271
288.4015,0.5342911,1.482562,-0.3041901
289.401,0.7296381,1.50187,-0.1144706
290.3986,0.7665775,1.503405,-0.03345191
291.401,0.6943444,1.530763,0.1222294
292.3989,0.4954016,1.509476,-0.3768866
293.3985,0.2758854,1.447092,-0.4548044
294.399,0.232582,1.484639,-0.8253682
295.4013,0.09418215,1.486631,-0.9345018
296.4011,0.1243646,1.562172,-0.9570272
297.4014,0.2044424,1.583695,-0.8789238
298.3997,0.2059173,1.550085,-0.8439729
299.3999,0.3173654,1.533836,-0.6939107
300.4013,0.4807746,1.533239,-0.2719059
301.4014,0.7869261,1.583183,0.1264596
302.3984,0.8741509,1.583825,0.1259187
303.4001,0.8064422,1.493998,-0.001193987
304.3985,0.7941794,1.536319,0.0653384
305.4007,0.3866899,1.561267,0.477015
306.3994,-0.373697,1.569537,0.7336929
307.4013,-0.9961117,1.566868,0.842333
308.3998,-0.8450038,1.559896,0.7337537
309.4003,-0.4141792,1.532477,0.7159131
310.401,-0.1867507,1.509984,0.6610407
311.3997,0.4172173,1.506947,0.3669307
312.4001,0.8496647,1.494669,-0.08872465
313.3994,0.9473053,1.488222,-0.1478591
314.3988,0.9200312,1.477643,-0.1243157
315.3991,0.6580939,1.419852,-0.0685124
316.4,0.4284472,1.162006,-0.1184591
317.4012,0.4669309,0.8742053,-0.1334073
318.3986,0.6005719,0.9948823,-0.06179502
319.3997,0.6543676,0.9855785,-0.08844544
