236.411,-0.4301516,1.378747,0.32266
237.4025,-0.4293626,1.315422,0.4600296
238.3992,-0.5017496,1.480024,0.6034074
239.4019,-0.4883312,1.471249,0.6970763
240.4007,-0.6347299,1.482857,0.4821659
241.3999,-0.4405979,1.459337,0.4317847
242.4,-0.4040982,1.430396,0.4688846
243.3995,-0.4317238,1.415939,0.4427005
244.4019,-0.4637678,1.384984,0.4088877
245.4005,-0.4249167,1.385485,0.4585435
246.3989,-0.4063532,1.377929,0.4587893
247.3999,-0.3999632,1.37698,0.4622969
248.4005,-0.4024541,1.377434,0.4616027
249.4006,-0.3942587,1.377401,0.4418258
250.3996,-0.4048084,1.378051,0.4350222
251.4019,-0.408521,1.378659,0.4360779
252.4008,-0.41745,1.380223,0.4413417
253.3991,-0.4237401,1.452874,0.4415876
254.4008,-0.4392513,1.440969,0.4489396
255.4012,-0.4361907,1.402385,0.434439
256.4013,-0.4422584,1.400228,0.4249222
257.4018,-0.4279141,1.412088,0.4212389
258.3999,-0.4368383,1.450949,0.4114445
259.4009,-0.4381807,1.42438,0.418048
260.3997,-0.4429629,1.413811,0.4253032
261.3993,-0.4348889,1.408403,0.426468
262.399,-0.4344765,1.428387,0.437168
263.399,-0.4740947,1.399127,0.4697382
264.4005,-0.4692907,1.402675,0.4773735
265.4021,-0.4417121,1.3997,0.4595217
266.4011,-0.4110225,1.403036,0.4467146
267.3993,-0.4168067,1.424817,0.425515
268.4006,-0.4203155,1.39834,0.4272231
269.4006,-0.436976,1.397614,0.4417056
270.4012,-0.4380164,1.391265,0.4550036
271.4006,-0.4421181,1.394838,0.4177055
272.3989,-0.4610666,1.406367,0.3677257
273.4001,-0.4436586,1.440202,0.3925579
274.4011,-0.4869503,1.430513,0.4021644
275.4001,-0.4524609,1.423965,0.43685
276.3993,-0.4120639,1.405457,0.4417731
277.4009,-0.4111793,1.435398,0.4203086
278.4018,-0.4115391,1.433206,0.3909273
279.4012,-0.2367948,1.465824,0.446075
280.3989,-0.04423746,1.494692,0.4604386
281.4004,-0.03561894,1.493302,0.4332512
282.399,-0.08435915,1.490375,0.4238322
283.3993,-0.08886055,1.480329,0.4751099
284.4007,-0.1947509,1.448228,0.4043784
285.3991,-0.4250179,1.433332,0.4795153
286.3991,-0.5733989,1.432532,0.5154397
287.4008,-0.5619959,1.395449,0.5564044
288.4018,-0.640525,1.453926,0.5294595
289.4013,-0.5701675,1.4546,0.4993509
290.399,-0.5824922,1.425655,0.6214448
291.4012,-0.748212,1.370926,0.6638935
292.3992,-0.56773,1.417281,0.4086774
293.3988,-0.5909801,1.409514,0.1501832
294.3993,-0.5854315,1.389242,-0.2806
295.4016,-0.5462669,1.356188,-0.5926981
296.4014,-0.4726119,1.282273,-0.7945887
297.4017,-0.462758,1.2368,-0.8179694
298.4,-0.4276622,0.6428493,-0.9320781
299.4003,-0.4123159,1.032967,-0.9213329
300.4016,-0.3995939,1.368696,-0.6954578
301.4017,-0.4758567,1.385575,-0.4393548
302.3987,-0.5689557,1.386321,-0.3467706
303.4004,-0.3131308,1.323179,-0.3688493
304.3988,-0.1964233,0.9750501,-0.1897451
305.401,-0.1560505,0.9265059,-0.1602009
306.3997,-0.3046693,1.41829,-0.689788
307.4016,0.03454699,1.407248,-1.016374
308.4001,0.7564701,1.385665,-1.325145
309.4006,1.457227,0.9222855,-1.357396
310.4013,1.509522,0.848535,-1.382871
311.4,1.076211,1.434858,-1.370341
312.4004,0.6549765,1.43311,-1.404807
313.3997,-0.03819536,1.421013,-1.067059
314.3991,-0.4047851,1.380766,-0.550437
315.3995,-0.3736678,1.199462,-0.09288336
316.4003,-0.3105758,0.9103397,0.006757498
317.4014,-0.37932,0.7633668,0.01196703
318.3989,-0.4806894,0.7633159,0.003004056
319.4,-0.448124,1.006037,0.03328945
320.4012,-0.3896739,1.02391,0.00904214
321.4017,-0.3583768,1.234122,0.02265077
322.4007,-0.3322677,1.172754,0.05008772
323.4019,-0.3143005,0.8306544,0.1495572
324.4016,-0.3406526,1.301921,0.2489178
325.4012,-0.5154606,1.374059,0.3676848
326.3999,-0.4975739,1.422465,0.4913949
327.4006,-0.6288847,1.399958,0.3972858
328.3998,-0.6384765,1.410987,0.02561667
329.3992,-0.6548601,1.127926,-0.7519624
330.3995,-0.7847779,0.571059,-0.866906
331.4003,-0.6952517,1.039874,-0.8004264
332.3994,-0.5871661,1.391301,-0.3907864
333.402,-0.5534737,1.385668,-0.4110091
334.399,-0.5504178,1.397466,-0.4806549
335.4018,-0.6116423,1.434243,-0.3594004
336.4013,-0.6098287,1.413314,-0.3837787
337.4011,-0.5795048,1.395412,-0.4423243
338.3992,-0.5011175,1.382577,-0.3460876
339.4018,-0.280295,1.366265,-0.2962429
340.4013,-0.4228898,1.376339,-0.216834
341.4018,-0.4666008,1.339184,-0.01184523
342.3998,-0.5145093,1.314741,0.01209443
343.3989,-0.5494469,1.343952,-0.006350066
344.3989,-0.5117745,1.403521,-0.03216999
345.3998,-0.4734755,1.436252,-0.084562
346.4007,-0.4989725,1.428869,-0.07537444
347.3995,-0.4504132,1.369898,-0.01475834
348.4001,-0.4310248,1.267224,0.04829709
349.4016,-0.5002474,1.345433,0.01048342
350.3997,-0.4433586,1.324045,0.02252123
351.3996,-0.4289895,1.288522,0.01418004
352.4012,-0.3747444,0.9626688,0.1322619
353.4007,-0.3621411,0.684195,0.1742063
354.4001,-0.3920523,1.182288,0.1174325
355.3994,-0.4069828,1.136983,0.105587
356.4016,-0.4314709,0.6076937,0.2108308
357.4011,-0.4547532,0.6197476,0.1898858
358.4015,-0.4482808,0.6177456,0.193453
359.3996,-0.4593972,0.6058338,0.1767632
360.3989,-0.4714922,0.6009979,0.1725215
361.4012,-0.4782589,0.5953639,0.1906837
362.4005,-0.484864,0.5934576,0.1935037
363.3992,-0.4943235,0.5916162,0.165628
364.4002,-0.466291,0.5784419,0.1653805
365.4007,-0.4763418,0.6046439,0.2024502
366.4014,-0.370024,0.5950716,0.1653697
367.4004,-0.4394118,0.6264915,0.1810387
368.4009,-0.5191975,0.674869,0.1779876
369.3988,-0.474766,0.6514971,0.1676853
370.4019,-0.4799141,0.6545748,0.1667296
371.4003,-0.4748397,0.7008169,0.1691527
372.3997,-0.4455462,0.6407535,0.1937763
373.4,-0.4371513,0.6331677,0.1880948
374.4011,-0.466104,0.6475914,0.1794365
375.4007,-0.4729224,0.6542001,0.1762239
376.4015,-0.4716717,0.6465861,0.1849598
377.4007,-0.4870715,0.6614609,0.1845075
378.4,-0.4920697,0.7136859,0.1875677
379.4013,-0.4855324,0.6950837,0.3292008
380.3995,-0.4113324,0.6342577,0.4044383
381.4012,-0.5511711,0.6542357,0.1101726
382.4019,-0.7427239,1.159089,2.39256E-05
383.4003,-0.854335,1.386614,-0.1805255
384.3991,-1.376354,1.258265,-0.4267452
385.4011,-1.632909,0.7791767,-0.5333484
386.4003,-1.5703,0.5139788,-0.5243842
387.4006,-1.567873,0.8432534,-0.5404768
